s52145, 264859.2, 33726.15, 0.0, 0.0, 39067.273, 27597.379, 46523.832, 9413.349, 6722.222, 410.63437, 3457.9648, 31546.982, 19355.969, 0.0, 6540.2007
s52200, 13415420.0, 28039152.0, 75129640.0, 15066240.0, 23499104.0, 8479825.0, 25215530.0, 696509.25, 2021688.5, 15453.496, 256040.5, 15653320.0, 5354471.5, 8863523.0, 2170990.2
s52221, 20090004.0, 26446898.0, 60154336.0, 4983794.5, 20861600.0, 8275485.5, 21184078.0, 900392.5, 1929728.5, 20101.838, 347105.34, 13058312.0, 5125919.0, 6114306.5, 2415785.8
s52249, 6329809.0, 36872948.0, 105007080.0, 28589432.0, 33308634.0, 6295999.0, 38135908.0, 446119.2, 2715610.8, 12630.686, 183437.92, 23558218.0, 4346887.0, 5776621.0, 1534929.9
s52300, 63864516.0, 8481077.0, 19146294.0, 8746639.0, 11769285.0, 22625116.0, 12492492.0, 2099873.0, 1205167.4, 47253.38, 810766.44, 8316624.5, 15313801.0, 29454440.0, 5776470.5
s52301, 4349978.0, 3085857.5, 4625160.5, 1210505.9, 2444588.8, 2161660.5, 2621584.5, 195646.52, 258079.52, 4472.974, 76287.95, 1385176.1, 1410961.9, 1367901.2, 603826.7
s52304, 5755506.5, 4381059.0, 10179585.0, 2527927.2, 3923181.5, 2591287.2, 4162630.8, 232496.03, 363126.53, 5435.1724, 91572.01, 2687773.5, 1570752.2, 3428338.8, 686968.94
s52309, 5234126.0, 10477335.0, 24877614.0, 4789365.5, 9495376.0, 4448198.0, 9854460.0, 341091.62, 825913.2, 7386.093, 129592.15, 5062751.0, 2749977.2, 2844527.8, 1117996.4
s52319, 889400.94, 181882.42, 355012.28, 128210.04, 323671.1, 170478.28, 339390.16, 19211.771, 28763.662, 392.07697, 7057.3853, 230134.42, 119568.336, 377554.2, 67829.31
s52400, 53231796.0, 7070331.5, 10522861.0, 4541777.5, 6032091.0, 15001272.0, 6641424.5, 1462082.4, 713535.5, 33756.67, 575637.9, 4427527.5, 9266617.0, 14096271.0, 3896108.0
s52401, 1581913.6, 1125155.1, 2584155.0, 319412.62, 913862.2, 544127.1, 961214.06, 46862.457, 75679.95, 956.37665, 17214.78, 357321.97, 381634.38, 384878.16, 128950.68
s52420, 1049529.9, 740465.06, 696541.9, 1168509.2, 203646.67, 837033.2, 242515.61, 64174.777, 16278.444, 1309.6893, 23574.408, 164445.52, 587069.9, 192538.48, 226576.25
s52448, 1887829.9, 464788.7, 62849.375, 126252.266, 444477.56, 322536.0, 275377.78, 44710.74, 40557.26, 990.32684, 17825.883, 240725.34, 330039.84, 0.0, 124987.63
s52500, 34562704.0, 7321559.5, 10672236.0, 3860801.8, 5645417.5, 7459088.5, 5456757.5, 985605.44, 632562.7, 22898.324, 387732.75, 3480232.0, 4712398.5, 6935024.5, 2242572.2
s52520, 3971190.5, 1396298.8, 1630978.6, 910906.94, 674505.06, 1758127.1, 699133.3, 156149.34, 67768.42, 4145.6353, 65310.184, 475376.03, 1195417.9, 1224119.5, 489964.25
s52531, 771891.44, 686172.25, 342997.1, 465753.62, 314536.34, 732890.9, 350846.44, 39690.883, 25142.383, 1196.731, 21541.156, 253989.38, 339219.62, 653671.25, 152548.92
s52545, 876075.94, 460971.12, 346767.3, 170233.2, 343855.56, 309312.8, 264709.53, 51735.984, 46207.71, 1055.8364, 17913.81, 261803.16, 222691.9, 0.0, 111550.195
s52600, 40382132.0, 5664202.0, 8106762.0, 2796976.0, 7138508.5, 10537361.0, 6660543.0, 1192355.6, 938353.7, 26845.262, 452243.9, 4334165.5, 6758990.0, 14794597.0, 3104402.8
s52615, 1635767.9, 3519914.8, 9174582.0, 914681.25, 3377760.5, 1016301.8, 3103716.8, 90154.91, 362975.25, 1882.4835, 33884.703, 2045847.9, 667516.4, 1999475.6, 287691.62
s52617, 2095921.4, 0.0, 0.0, 0.0, 17507.428, 72559.016, 19527.281, 38689.45, 6572.502, 913.264, 14212.45, 28753.832, 50890.707, 96422.125, 36402.56
s52632, 924482.5, 253891.17, 399456.44, 111908.01, 377020.28, 397352.44, 257448.89, 30383.26, 55727.254, 620.0665, 11161.197, 220988.78, 208666.19, 702824.6, 96728.055
s52635, 14464182.0, 2272726.0, 4062449.2, 1636012.0, 2298802.5, 2970837.8, 2499101.0, 347986.78, 322224.2, 8241.7705, 130461.57, 1424695.8, 1880645.2, 2713550.2, 870213.4
s52649, 204280.7, 1319669.2, 2708596.2, 615152.0, 957747.44, 167449.61, 650723.94, 12912.761, 83010.27, 3744.7776, 27335.545, 575081.44, 155579.47, 0.0, 47541.54
s52700, 24516606.0, 3430409.2, 6209389.5, 3131788.8, 3966982.0, 6858223.0, 4166684.5, 751557.4, 491433.44, 17222.27, 286475.97, 3165743.0, 4485719.0, 15397518.0, 1886097.6
s52709, 36492320.0, 25563796.0, 59140516.0, 16917128.0, 20265268.0, 16250306.0, 22738120.0, 1451364.4, 1897539.5, 46828.855, 553674.6, 14525234.0, 10900897.0, 19317986.0, 4286408.5
s52714, 1519696.5, 23051356.0, 64561910.0, 2375473.2, 15750302.0, 1179334.2, 18362226.0, 86006.63, 1271601.1, 8722.601, 46900.63, 11916528.0, 858549.9, 481468.75, 300771.3
s52724, 5499863.5, 2137656.8, 3977885.8, 1829614.2, 2610108.8, 2658343.8, 2850384.0, 266129.2, 413219.6, 6222.252, 98351.58, 1748624.5, 1627619.1, 7541021.0, 737084.0
s52727, 3035829.5, 6673114.0, 17503520.0, 6057787.5, 6666596.5, 1699096.6, 6689373.5, 166295.73, 636713.3, 7061.969, 70864.04, 4171550.0, 1138617.6, 2932067.5, 506737.9
s52800, 10397487.0, 3208448.2, 5097930.0, 2205090.2, 2887455.2, 2813255.8, 2929198.0, 317054.3, 337396.53, 7052.664, 119793.9, 1880882.6, 1502773.2, 3934591.2, 727795.7
s52815, 2220178.8, 826846.94, 372002.12, 681620.6, 792881.94, 1143895.5, 827173.0, 119993.37, 68503.57, 2573.1118, 44079.195, 568901.44, 574428.8, 1143970.4, 328842.6
s62900, 1703429.5, 96904.34, 87940.25, 105724.586, 599665.0, 832905.94, 559102.6, 246939.03, 224383.7, 216098.4, 2158729.0, 652200.1, 1275018.2, 1746445.8, 906666.7
s62907, 152991.44, 0.0, 0.0, 0.0, 39746.145, 32619.463, 16897.336, 12826.807, 5146.347, 9844.371, 83778.15, 43349.98, 51376.02, 131204.34, 33133.066
s62930, 444710.1, 17730.113, 23970.072, 15980.048, 199865.38, 140789.52, 118144.71, 51642.707, 57026.5, 39838.66, 628094.75, 222926.77, 317823.06, 635946.44, 201053.81
s62944, 4519918.0, 397308.28, 529767.6, 379203.38, 1479117.8, 1805041.5, 1479910.2, 569546.44, 532273.06, 478489.88, 3789491.0, 1884188.8, 2284091.5, 3919382.5, 1653806.1
s63000, 11634701.0, 144065.72, 363399.3, 261578.08, 2601421.2, 5343985.0, 2145889.8, 1722494.2, 741236.3, 1422353.5, 10545162.0, 3364592.5, 6240255.5, 9127480.0, 4494579.0
s63023, 6510921.5, 185414.03, 437134.66, 305873.88, 1923670.1, 3164856.2, 1539544.4, 962346.5, 578874.94, 831765.7, 5656258.0, 2488930.5, 3372910.8, 6809277.5, 2487302.0
s63038, 1171171.0, 14506.311, 26665.963, 17777.309, 355366.3, 404880.5, 278431.78, 139719.62, 94121.27, 110653.17, 1290097.5, 425097.53, 668225.1, 1362050.2, 422716.97
s63044, 19381.898, 0.0, 0.0, 0.0, 367.28406, 21607.084, 137.20634, 5332.972, 30.307419, 3244.402, 69634.875, 317.57285, 35821.85, 53903.68, 38687.516
s63100, 1214385.4, 82298.25, 108060.12, 81676.52, 503960.72, 744854.5, 313455.97, 230015.97, 113351.78, 174201.47, 2314307.8, 515009.22, 1217272.5, 1959828.5, 929116.7
s63123, 37924.457, 0.0, 0.0, 0.0, 0.0, 15952.017, 2991.1516, 5219.822, 934.7349, 1905.8934, 3261.4578, 3781.2402, 6151.442, 4866.2744, 21879.129
