date,takli,dhond,sarati,khamgaon,phulgaon,narsingpur,rakshewadi
7/19/2005,0,95.47799683,9.097000122,58.2417984,112.6999969,19.55900002,72.74259949
7/20/2005,193.4279938,141.2070007,6.203000069,58.06430054,50.3429985,13.06999969,76.78330231
7/21/2005,205,150,30.17200089,55.61040115,48.79999924,9.126000404,84.8167038
7/22/2005,146.3650055,94.93000031,61.38000107,56.66230011,53.4070015,74.73899841,88.22019958
7/23/2005,240,140.6390076,21.02400017,58.08950043,148.5,30.78499985,124.0680008
7/24/2005,164.8710022,250,12.79199982,58.2417984,120,17.42700005,122.7460022
7/25/2005,145,215.7120056,16.26000023,95.65119934,158.0240021,36.29299927,160.0319977
7/26/2005,69.49299622,572.3170166,17.5529995,1630.969971,1123.199951,17.59000015,1007.359985
7/27/2005,65,5000,23.34199905,2978.350098,3028.5,1034.22998,2298.26001
7/28/2005,79.41600037,6000,1382.319946,1680.01001,1649.099976,2244.25,1904.369995
7/29/2005,1680.810059,4007.219971,0,1312.47998,557.7999878,5053.009766,1042.97998
7/30/2005,3500.340088,1790.47998,451.5,1133.170044,535.2000122,4147.890137,750.617981
7/31/2005,4003.639893,2000,498.7950134,1626.339966,650,3113.889893,1017.570007
8/1/2005,2864.199951,3346.659912,937.0499878,2892,1266.699951,4277.399902,1484.180054
8/2/2005,3340.810059,5250,843.4639893,5200.279785,2240.399902,5550.660156,2194.909912
8/3/2005,4227.47998,6750,1360.900024,4226.97998,1276.400024,6892.810059,2312.709961
8/4/2005,5261.899902,4700,2072.780029,1837.849976,796.7000122,7109.060059,1246.349976
8/5/2005,6944.27002,2048.47998,688.2000122,753.7119751,547.7000122,6419.899902,653.2689819
8/6/2005,6830.410156,2241.120117,822.822998,1676.439941,720.2999878,3851.780029,778.302002
8/7/2005,5841.600098,2400,1168,1172.660034,400,4059.840088,710.0239868
8/8/2005,3866.090088,1258.670044,1071.949951,556.3079834,348.0899963,1472.780029,553.9920044
8/9/2005,1959.97998,709.0900269,593.7940063,489.6889954,270.0799866,1499.719971,472.6799927
8/10/2005,1017.429993,1041.920044,329.2000122,318.8250122,169.3000031,1113.329956,331.2550049
8/11/2005,1051.790039,583.2269897,240.8399963,222.7559967,148.0099945,1205.800049,217.470993
8/12/2005,1043.27002,311.3980103,330.6000061,172.2940063,133.048996,333.3210144,182.2460022
8/13/2005,372.9389954,269.0409851,134,123.3570023,130.4949951,101.4229965,160.7850037
8/14/2005,224,160,41.50299835,89.01190186,170,216.2980042,176.3569946
8/15/2005,157,150,145.0010071,175.9149933,200,336.9719849,214.3739929
8/16/2005,327.70401,286.1130066,124.9540024,158.8789978,118.1999969,418.1239929,246.2510071
8/17/2005,330.2579956,270.1789856,110.9000015,326.8420105,220.3899994,735.4650269,388.1589966
8/18/2005,527.7659912,1352.109985,226.0200043,1023.099976,265.1499939,1774.099976,478.5419922
8/19/2005,1030,732.5440063,617.2000122,861.335022,154.1999969,1979.390015,216.4049988
8/20/2005,1512.050049,310.1549988,356.696991,458.1759949,249.6000061,896.7420044,173.272995
8/21/2005,1200,720,359.6000061,475.2980042,255,535.4959717,371.0589905
8/22/2005,560.1519775,1335.469971,342.8739929,538.9500122,271,1829,430.243988
8/23/2005,1260,775.1610107,558.9860229,342.6679993,152.6999969,2001.5,319.7640076
8/24/2005,1730.640015,308.5039978,477.5,95.27700043,123.4000015,928.5390015,125.9430008
8/25/2005,1120,197.4290009,142.5,58.2417984,106.1999969,175.2400055,70.07849884
8/26/2005,447.82901,152.8890076,33.51800156,56.59669876,100.5,94.41699982,61.80319977
8/27/2005,170,144.3289948,121.6999969,51.16389847,104,144.7669983,72.15840149
8/28/2005,130,400,46.47000122,50.02199936,110,70.99700165,96.68699646
8/29/2005,135.1490021,143.9880066,17.01799965,57.33750153,95.59999847,76.7559967,59.6977005
8/30/2005,100,99.64299774,14.24100018,57.9762001,96.89800262,99.57800293,50.95050049
8/31/2005,91.93499756,110.1330032,27.1590004,54.18479919,92.5019989,63.14400101,44.37110138
9/1/2005,110,162.4600067,30.36599922,53.79499817,108.5,147.7920074,51.43790054
9/2/2005,90.38400269,234.298996,46.46699905,55.01990128,113.8000031,201.6730042,64.11039734
9/3/2005,157,198.2969971,38.85599899,73.23090363,125.5,288.3779907,57.64530182
9/4/2005,220,270,28.35300064,353.3789978,128,863.3150024,58.40399933
9/5/2005,396.019989,388.4119873,489.071991,354.980011,162.3000031,1286.569946,112.1470032
9/6/2005,912.2910156,680,348.3760071,241.1289978,130,1504.189941,176.7200012
9/7/2005,1140,300,200.6999969,140.7630005,135,558.3319702,179.7460022
9/8/2005,800,329.0289917,243.8329926,172.628006,136.5460052,342.7579956,197.8679962
9/9/2005,475.8710022,682.2130127,203.8999939,363.6470032,156.8370056,1536.280029,293.9689941
9/10/2005,1220,1168.060059,545.0999756,276.0899963,135.4929962,3175.73999,299.3439941
9/11/2005,2300,950,1104.640015,523.0670166,155,2333.959961,319.0450134
9/12/2005,1945.77002,1063.650024,365.1080017,1445.849976,158.5359955,2069.030029,460.3080139
9/13/2005,1795.699951,2266.199951,664.7999878,1371.430054,520,2755.330078,751.0369873
9/14/2005,2318.879883,1643.199951,972.2000122,613.5360107,170.2949982,3066.179932,352.1340027
9/15/2005,2606.840088,1008.830017,547.9000244,730.5319824,174.8130035,1966.199951,338.9559937
9/16/2005,2250,1217.939941,685.0390015,544.375,173.0350037,808.4819946,333.2229919
9/17/2005,885.6779785,964.0189819,418.2000122,525.1989746,151.5269928,1768.140015,363.9349976
9/18/2005,1200,900,421,669.2470093,180,1028.5,396.6109924
9/19/2005,1300,896.4470215,435.6419983,229.0809937,167.0910034,1361.890015,296.6340027
9/20/2005,1343.209961,865.2650146,438.7080078,327.651001,342.5069885,987.7440186,366.6289978
9/21/2005,1160,1045.73999,184.4779968,369.1839905,154.4049988,1632.689941,341.4930115
9/22/2005,1324.599976,975.7310181,199.3999939,364.4729919,531.132019,1605.810059,436.8479919
9/23/2005,1630,1440.329956,181.6999969,916.6599731,561.8449707,1645.910034,519.3070068
9/24/2005,1392.670044,3053.679932,184.4779968,1135.640015,552.0469971,2984.820068,712.4910278
9/25/2005,2346.810059,1400,644.1439819,299.5780029,160,2584.719971,872.4569702
9/26/2005,2305,627.2349854,405.5509949,197.5500031,141.9440002,704.3309937,328.3580017
9/27/2005,1325.349976,270.4760132,184.1000061,125.9169998,139.2429962,288.9679871,203.3379974
9/28/2005,450,210.3359985,156.8049927,121.526001,134.1609955,249.3179932,161.6970062
9/29/2005,271.901001,164.5420074,124.9540024,185.8040009,141.5180054,73.97599792,144.2400055
9/30/2005,170,320.3460083,42.10800171,201.4309998,132.1759949,63.88700104,201.5970001
10/1/2005,153.2720032,238.4720001,150,159.7480011,123.4580002,384.6679993,160.0599976
10/2/2005,160,270,93.14800262,81.78050232,120,351.7049866,128.447998
10/3/2005,333.5759888,207.1719971,36.83200073,74.19069672,134.4470062,348.2250061,179.8730011
10/4/2005,310,284.2720032,34.27799988,73.06569672,120.2740021,219.7140045,137.0480042
10/5/2005,265.9219971,284.4729919,159.227005,76.70140076,119.3219986,268.480011,131.4649963
10/6/2005,190,242.9730072,35.95000076,58.30550003,116.0540009,315.678009,112.3619995
10/7/2005,302.6719971,224.2100067,37.97100067,58.2417984,111.1579971,198.1130066,96.09079742
10/8/2005,250,183.5850067,32.00699997,58.1529007,110.7249985,92.35600281,84.40119934
10/9/2005,158,120,25.46999931,56.7881012,105,40.00400162,73.05059814
10/10/2005,115.2200012,123.8970032,20.18700027,55.37229919,54.9090004,20.14500046,60.39810181
10/11/2005,51.97600174,116.6780014,14.82600021,55.04869843,50.29899979,14.92199993,55.50709915
10/12/2005,0,95,9.953000069,52.81829834,48,3.428999901,56.7220993
10/13/2005,0,90,6.203000069,56.36299896,45.50299835,5.140999794,58.25790024
10/14/2005,0,89.96099854,4.625,58.08950043,0,3.890000105,61.76549911
10/15/2005,0,76.81800079,4.176000118,58.06430054,0,2.359999895,69.65280151
10/16/2005,0,70,5.039000034,55.43610001,0,13.60200024,70.40129852
10/17/2005,0,76,5.342000008,53.88700104,0,20.50699997,63.79259872
10/18/2005,0,207.3890076,4.176000118,53.91180038,0,776.7189941,55.4681015
10/19/2005,0,169.2940063,260.7999878,56.42399979,0,495.4920044,53.64410019
10/20/2005,0,109.4039993,87.71800232,56.63669968,0,109.2249985,49.92520142
10/21/2005,0,72.34600067,40.27000046,55.37229919,0,96.70200348,44.73619843
10/22/2005,0,71.2990036,24.54700089,55.13550186,0,80.57900238,37.97969818
10/23/2005,0,70,25.40800095,53.88700104,0,67.38200378,31.34070015
10/24/2005,0,75.11100006,21.87599945,53.65280151,0,35.31900024,26.4192009
10/25/2005,0,35.44200134,13.45300007,52.4137001,0,28.50600052,23.51350021
10/26/2005,0,30.24900055,11.34899998,52.26699829,0,22.09199905,22.67239952
10/27/2005,0,27.875,7.619999886,52.94129944,0,21.49300003,21.88999939
10/28/2005,0,27.94499969,3.273000002,53.82519913,0,12.35599995,20.42679977
10/29/2005,0,31.32600021,2.253000021,55.07369995,0,10.9090004,19.86300087
10/30/2005,0,25,1.562999964,55.22190094,0,12.35599995,19.18799973
10/31/2005,0,25.28899956,1.353000045,54.29520035,0,10.90600014,18.51549911
